0.03460730239748955	0.10902899503707886	0.08118879795074463	-0.035671018064022064	-0.5351418256759644	0.08873779326677322	-0.05368131026625633	-0.04375840350985527	-0.1070408746600151	-0.020779751241207123	-0.021930471062660217	0.06670121848583221	-0.10926429182291031	0.0019246649462729692	-0.0010370686650276184	-0.06365333497524261
0.07986708730459213	0.08772708475589752	0.07951750606298447	-0.01733766309916973	-0.6260414719581604	0.06890993565320969	-0.11163351684808731	-0.043412987142801285	-0.1355818212032318	-0.008703110739588737	-0.08539198338985443	-0.004760991781949997	-0.2333603799343109	-0.029470032081007957	-0.011517996899783611	-0.022464048117399216
0.04504793509840965	0.10008874535560608	0.023374291136860847	0.09259205311536789	-0.8220385909080505	0.12751933932304382	-0.10084812343120575	-0.009113750420510769	-0.19440938532352448	-0.015782972797751427	-0.10909219086170197	0.024018246680498123	-0.2604392170906067	-0.050701167434453964	-0.045021671801805496	-0.020402830094099045
0.06130225211381912	0.028311623260378838	0.07185279577970505	0.03655673563480377	-0.6128764748573303	0.03765565901994705	-0.06557483226060867	-0.06666529178619385	-0.10702511668205261	0.01653863862156868	-0.07972732186317444	0.05218127742409706	-0.1501951664686203	0.0015578970778733492	-0.04796764254570007	-0.08402084559202194
-0.0007769853691570461	0.03871004655957222	0.09190342575311661	-0.020313255488872528	-0.6943719387054443	0.07099255919456482	-0.0853852704167366	-0.08454175293445587	-0.06483448296785355	0.0042154728434979916	-0.06528941541910172	0.03837338462471962	-0.18024080991744995	-0.030535005033016205	-0.018112072721123695	-0.13980624079704285
0.033239711076021194	0.09836113452911377	0.0468129925429821	0.021359814330935478	-0.6269375681877136	0.07738115638494492	-0.09060714393854141	-0.10161655396223068	-0.1422378122806549	0.029106134548783302	-0.05229726433753967	0.06476838886737823	-0.2295766919851303	-0.05545692890882492	-0.013131567277014256	-0.06478478014469147
0.0723702535033226	0.05666784197092056	0.0882444679737091	0.0006442369194701314	-0.8126010894775391	0.10332565754652023	-0.04715920239686966	-0.012479388155043125	-0.11111261695623398	-0.046180739998817444	-0.08953765034675598	0.004859666805714369	-0.19467982649803162	-0.013809534721076488	0.01676930859684944	-0.08680077642202377
0.06969545036554337	0.05817005783319473	0.02377159148454666	-0.019010012969374657	-0.6207445859909058	0.04335819184780121	-0.10315605252981186	-0.07312963157892227	-0.04259088635444641	-0.03595082089304924	-0.062369219958782196	0.022877056151628494	-0.1310274600982666	-0.022064434364438057	0.02859993651509285	-0.031070489436388016
0.031960196793079376	0.043433111160993576	0.01701936312019825	-0.03525029122829437	-0.5221298933029175	0.08750949800014496	-0.03705000877380371	-0.08222115784883499	-0.1183546707034111	0.007217480335384607	-0.044506072998046875	0.011215394362807274	-0.16680051386356354	-0.036918651312589645	-0.05469653755426407	-0.0843857079744339
0.10299122333526611	0.1509404480457306	0.0109567204490304	0.01155218668282032	-0.615768551826477	0.1210164949297905	0.02800857648253441	-0.02510097809135914	-0.17592701315879822	-0.005113286431878805	-0.07145591825246811	0.01766839064657688	-0.2102394998073578	-0.048304494470357895	-0.10416095703840256	-0.011720690876245499
